Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
plantedPotato1x25,blocks,Block,,,"[aaaaad][aaaaab][DECEA3]Seed[ffffff] Potato[ddcdfa] x25[-]",,"[aaaaad][aaaaab][DECEA3]Samen[ffffff] Kartoffel[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semilla[ffffff] Patata[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]graine[ffffff] Pomme de terre[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]seme[ffffff] Patata[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] ジャガイモ（種子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]씨앗[ffffff] 감자[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]nasiono[ffffff] Ziemniak[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semente[ffffff] Batata[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]семя[ffffff] Картофель[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]Tohum[ffffff] Patates[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]种子[ffffff] 土豆（种子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] 土豆（種子）[ddcdfa] x25[-]"
plantedPotato2x25,blocks,Block,,,"[DECEA3]Growing[ffffff] Potato[ddcdfa] x25[-]",,"[DECEA3]Anbau[ffffff] Kartoffel[ddcdfa] x25[-]","[DECEA3]creciendo[ffffff] Patata[ddcdfa] x25[-]","[DECEA3]pousse[ffffff] Pomme de terre[ddcdfa] x25[-]","[DECEA3]in crescita[ffffff] Patata[ddcdfa] x25[-]","[DECEA3]生育中[ffffff] ジャガイモ（生育中）[ddcdfa] x25[-]","[DECEA3]성장 중[ffffff] 감자[ddcdfa] x25[-]","[DECEA3]rosnący[ffffff] Ziemniak[ddcdfa] x25[-]","[DECEA3]cultivo[ffffff] Batata[ddcdfa] x25[-]","[DECEA3]растет[ffffff] Картофель[ddcdfa] x25[-]","[DECEA3]Yetişen[ffffff] Patates[ddcdfa] x25[-]","[DECEA3]生长中[ffffff] 土豆[ddcdfa] x25[-]","[DECEA3]生長中[ffffff] 土豆[ddcdfa] x25[-]"
plantedPotato3HarvestDescx25,blocks,Block,,,"[00ff00]Harvest[ffffff] Potato Plant[ddcdfa] x25[-]",,"[00ff00]Sammeln[ffffff] Kartoffelpflanze[ddcdfa] x25[-]","[00ff00]Cosechar[ffffff] Planta de patata[ddcdfa] x25[-]","[00ff00]Récolter[ffffff] Plant de pomme de terre[ddcdfa] x25[-]","[00ff00]Raccogli[ffffff] Pianta di patata[ddcdfa] x25[-]","[00ff00]採取する：[ffffff] ジャガイモ[ddcdfa] x25[-]","[00ff00]수확[ffffff] 감자[ddcdfa] x25[-]","[00ff00]Pozyskaj[ffffff] Ziemniak — roślina[ddcdfa] x25[-]","[00ff00]Colher[ffffff] Planta da batata[ddcdfa] x25[-]","[00ff00]Добыть[ffffff] Растение «Картофель»[ddcdfa] x25[-]","[00ff00]Topla[ffffff] Patates Bitkisi[ddcdfa] x25[-]","[00ff00]收集[ffffff] 土豆植株[ddcdfa] x25[-]","[00ff00]收穫[ffffff] 土豆植株[ddcdfa] x25[-]"
plantedPumpkin1x25,blocks,Block,,,"[aaaaad][aaaaab][DECEA3]Seed[ffffff] Pumpkin[ddcdfa] x25[-]",,"[aaaaad][aaaaab][DECEA3]Samen[ffffff] Kürbis[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semilla[ffffff] Calabaza[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]graine[ffffff] Citrouille[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]seme[ffffff] Zucca[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] カボチャ（種子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]씨앗[ffffff] 호박[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]nasiono[ffffff] Dynia[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semente[ffffff] Abóbora[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]семя[ffffff] Тыква[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]Tohum[ffffff] Bal Kabağı[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]种子[ffffff] 南瓜（种子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] 南瓜（種子）[ddcdfa] x25[-]"
plantedPumpkin2x25,blocks,Block,,,"[DECEA3]Growing[ffffff] Pumpkin[ddcdfa] x25[-]",,"[DECEA3]Anbau[ffffff] Kürbis[ddcdfa] x25[-]","[DECEA3]creciendo[ffffff] Calabaza[ddcdfa] x25[-]","[DECEA3]pousse[ffffff] Citrouille[ddcdfa] x25[-]","[DECEA3]in crescita[ffffff] Zucca[ddcdfa] x25[-]","[DECEA3]生育中[ffffff] カボチャ（生育中）[ddcdfa] x25[-]","[DECEA3]성장 중[ffffff] 호박[ddcdfa] x25[-]","[DECEA3]rosnący[ffffff] Dynia[ddcdfa] x25[-]","[DECEA3]cultivo[ffffff] Abóbora[ddcdfa] x25[-]","[DECEA3]растет[ffffff] Тыква[ddcdfa] x25[-]","[DECEA3]Yetişen[ffffff] Bal Kabağı[ddcdfa] x25[-]","[DECEA3]生长中[ffffff] 南瓜[ddcdfa] x25[-]","[DECEA3]生長中[ffffff] 南瓜[ddcdfa] x25[-]"
plantedPumpkin3HarvestDescx25,blocks,Block,,,"[00ff00]Harvest[ffffff] Pumpkin Plant[ddcdfa] x25[-]",,"[00ff00]Sammeln[ffffff] Kürbispflanze[ddcdfa] x25[-]","[00ff00]Cosechar[ffffff] Planta de calabaza[ddcdfa] x25[-]","[00ff00]Récolter[ffffff] Plant de citrouille[ddcdfa] x25[-]","[00ff00]Raccogli[ffffff] Pianta di zucca[ddcdfa] x25[-]","[00ff00]採取する：[ffffff] カボチャ[ddcdfa] x25[-]","[00ff00]수확[ffffff] 호박[ddcdfa] x25[-]","[00ff00]Pozyskaj[ffffff] Dynia — roślina[ddcdfa] x25[-]","[00ff00]Colher[ffffff] Planta de Abóbora[ddcdfa] x25[-]","[00ff00]Добыть[ffffff] Растение «Тыква»[ddcdfa] x25[-]","[00ff00]Topla[ffffff] Bal Kabağı Bitkisi[ddcdfa] x25[-]","[00ff00]收集[ffffff] 南瓜植株[ddcdfa] x25[-]","[00ff00]收穫[ffffff] 南瓜植株[ddcdfa] x25[-]"
plantedYucca1x25,blocks,Block,,,"[aaaaad][aaaaab][DECEA3]Seed[ffffff] Yucca[ddcdfa] x25[-]",,"[aaaaad][aaaaab][DECEA3]Samen[ffffff] Yucca[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semilla[ffffff] Yuca[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]graine[ffffff] Yucca[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]seme[ffffff] Yucca[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] ユッカ（種子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]씨앗[ffffff] 유카[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]nasiono[ffffff] Jukka[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semente[ffffff] Yucca[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]семя[ffffff] Юкка[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]Tohum[ffffff] Avize Ağacı[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]种子[ffffff] 丝兰（种子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] 絲蘭（種子）[ddcdfa] x25[-]"
plantedYucca2x25,blocks,Block,,,"[DECEA3]Growing[ffffff] Yucca[ddcdfa] x25[-]",,"[DECEA3]Anbau[ffffff] Yucca[ddcdfa] x25[-]","[DECEA3]creciendo[ffffff] Yuca[ddcdfa] x25[-]","[DECEA3]pousse[ffffff] Yucca[ddcdfa] x25[-]","[DECEA3]in crescita[ffffff] Yucca[ddcdfa] x25[-]","[DECEA3]生育中[ffffff] ユッカ（生育中）[ddcdfa] x25[-]","[DECEA3]성장 중[ffffff] 유카[ddcdfa] x25[-]","[DECEA3]rosnący[ffffff] Jukka[ddcdfa] x25[-]","[DECEA3]cultivo[ffffff] Yucca[ddcdfa] x25[-]","[DECEA3]растет[ffffff] Юкка[ddcdfa] x25[-]","[DECEA3]Yetişen[ffffff] Avize Ağacı[ddcdfa] x25[-]","[DECEA3]生长中[ffffff] 丝兰[ddcdfa] x25[-]","[DECEA3]生長中[ffffff] 絲蘭[ddcdfa] x25[-]"
plantedYucca3HarvestDescx25,blocks,Block,,,"[00ff00]Harvest[ffffff] Yucca Plant[ddcdfa] x25[-]",,"[00ff00]Sammeln[ffffff] Yucca-Pflanze[ddcdfa] x25[-]","[00ff00]Cosechar[ffffff] Planta de yuca[ddcdfa] x25[-]","[00ff00]Récolter[ffffff] Plant de yucca[ddcdfa] x25[-]","[00ff00]Raccogli[ffffff] Pianta di yucca[ddcdfa] x25[-]","[00ff00]採取する：[ffffff] ユッカ[ddcdfa] x25[-]","[00ff00]수확[ffffff] 유카[ddcdfa] x25[-]","[00ff00]Pozyskaj[ffffff] Jukka — roślina[ddcdfa] x25[-]","[00ff00]Colher[ffffff] Planta de Yucca[ddcdfa] x25[-]","[00ff00]Добыть[ffffff] Растение «Юкка»[ddcdfa] x25[-]","[00ff00]Topla[ffffff] Avize Ağacı Bitkisi[ddcdfa] x25[-]","[00ff00]收集[ffffff] 丝兰植株[ddcdfa] x25[-]","[00ff00]收穫[ffffff] 絲蘭植株[ddcdfa] x25[-]"

beeFlower,blocks,Block,,,"[aaaaab][DECEA3]Seed[ffffff] Bee Hive Flower",,"[aaaaab][DECEA3]Samen[ffffff]Bienenstock Blume","[aaaaab][DECEA3]semilla[ffffff]Flor de colmena","[aaaaab][DECEA3]graine[ffffff]Fleur de ruche","[aaaaab][DECEA3]seme[ffffff]Fiore dell'alveare","[aaaaab][DECEA3]種子[ffffff]蜂の巣の花（種子）","[aaaaab][DECEA3]씨앗[ffffff]벌집 꽃","[aaaaab][DECEA3]nasiono[ffffff]Kwiat ula","[aaaaab][DECEA3]semente[ffffff]Flor da Colmeia","[aaaaab][DECEA3]семя[ffffff]Улей Цветок","[aaaaab][DECEA3]Tohum[ffffff]arı kovanı çiçeği","[aaaaab][DECEA3]种子[ffffff]蜂巢花（种子）","[aaaaab][DECEA3]種子[ffffff]蜂巢花（種子）"
beeFlowerdesc,blocks,Block,,,"Plant the [DECEA3]Seed[ffffff] Bee Hive Flower on a farming plot.\n\nGrows like normal crops.\n\nWhen ready, harvest for honey.",,"Pflanzen Sie die Bienenstockblume (Samen) auf einem landwirtschaftlichen Grundstück. \n\nWächst wie normale Pflanzen. \n\nWenn Sie fertig sind, ernten Sie Honig.","Planta la flor de la colmena (semilla) en una parcela agrícola. \n\nCrece como cultivos normales. \n\nCuando esté listo, coseche para obtener miel.","Plantez la fleur de la ruche (graine) sur une parcelle agricole. \n\nPousse comme des cultures normales. \n\nUne fois prêt, récoltez pour le miel.","Pianta il fiore dell'alveare (seme) su un terreno agricolo. \n\nCresce come colture normali. \n\nQuando è pronto, raccogli per il miele.","養蜂箱に蜂の巣の花（種子）を植えます。\n\n通常の作物のように育ちます。\n\n 準備ができたら、蜂蜜を収穫します。","농장 부지에 벌집 꽃 (성장 중)을 심습니다. \n\n일반 작물처럼 자랍니다.\n\n 준비되면 꿀을 수확하십시오.","Posadź kwiat ula (nasiona) na działce rolnej. \n\nRośnie jak normalne rośliny. \n\nGdy będzie gotowy, zbierz miód.","Plante a flor da colméia (semente) em um terreno agrícola. \n\nCresce como culturas normais. \n\nQuando estiver pronto, colha para o mel.","Посадите цветок-улей (семя) на сельскохозяйственном участке. \n\nРастет как обычные культуры. \n\nКогда все будет готово, соберите урожай на мед.","Arı Kovanı Çiçeği'ni (Tohum) bir tarım arazisine dikin. \n\nNormal mahsuller gibi büyür. \n\nHazır olduğunda bal için hasat edin.","在农田上种植蜂巢花（种子）。\n\n像普通作物一样生长。\n\n准备好后，收获蜂蜜。","在農田上種植蜂巢花（種子）。\n\n像普通作物一樣生長。\n\n準備好後，收穫蜂蜜。"
beeFlowerx5,blocks,Block,,,"[aaaaac][aaaaab][DECEA3]Seed[ffffff] Bee Hive Flower [ffb400]x5[-]",,"[aaaaac][aaaaab][DECEA3]Samen[ffffff]Bienenstock Blume [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]semilla[ffffff]Flor de colmena [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]graine[ffffff]Fleur de ruche [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]seme[ffffff]Fiore dell'alveare [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff]蜂の巣の花（種子） [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]씨앗[ffffff]벌집 꽃 [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]nasiono[ffffff]Kwiat ula [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]semente[ffffff]Flor da Colmeia [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]семя[ffffff]Улей Цветок [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]Tohum[ffffff]arı kovanı çiçeği [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]种子[ffffff]蜂巢花（种子） [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff]蜂巢花（種子） [ffb400]x5[-]"
beeHive,blocks,Block,,,"[00ff00]Harvest[ffffff] Bee Hive Abandoned",,"[DECEA3]Sammeln[ffffff]Verlassener Bienenstock [00ff00]","[DECEA3]Cosechar[ffffff]Colmena abandonada [00ff00]","[DECEA3]Récolter[ffffff]Ruche abandonnée [00ff00]","[DECEA3]Raccogli[ffffff]Alveare abbandonato [00ff00]","[DECEA3]採取する：[ffffff]放棄された蜂の巣 [00ff00]","[DECEA3]수확[ffffff]버려진 벌집 [00ff00]","[DECEA3]Pozyskaj[ffffff]Opuszczony ul [00ff00]","[DECEA3]Colher[ffffff]Colmeia Abandonada [00ff00]","[DECEA3]Добыть[ffffff]Заброшенный улей [00ff00]","[DECEA3]Topla[ffffff]Terk edilmiş arı kovanı [00ff00]","[DECEA3]收集[ffffff]废弃的蜂箱 [00ff00]","[DECEA3]收穫[ffffff]廢棄的蜂箱 [00ff00]"
beeHivedesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Bee Hive Abandoned",,"[DECEA3]Sammeln[ffffff]Verlassener Bienenstock [00ff00]","[DECEA3]Cosechar[ffffff]Colmena abandonada [00ff00]","[DECEA3]Récolter[ffffff]Ruche abandonnée [00ff00]","[DECEA3]Raccogli[ffffff]Alveare abbandonato [00ff00]","[DECEA3]採取する：[ffffff]放棄された蜂の巣 [00ff00]","[DECEA3]수확[ffffff]버려진 벌집 [00ff00]","[DECEA3]Pozyskaj[ffffff]Opuszczony ul [00ff00]","[DECEA3]Colher[ffffff]Colmeia Abandonada [00ff00]","[DECEA3]Добыть[ffffff]Заброшенный улей [00ff00]","[DECEA3]Topla[ffffff]Terk edilmiş arı kovanı [00ff00]","[DECEA3]收集[ffffff]废弃的蜂箱 [00ff00]","[DECEA3]收穫[ffffff]廢棄的蜂箱 [00ff00]"
beeHivedescx5,blocks,Block,,,"[00ff00]Harvest[ffffff] Bee Hive Abandoned [ffb400]x5[-]",,"[DECEA3]Sammeln[ffffff]Verlassener Bienenstock [00ff00] [ffb400]x5[-]","[DECEA3]Cosechar[ffffff]Colmena abandonada [00ff00] [ffb400]x5[-]","[DECEA3]Récolter[ffffff]Ruche abandonnée [00ff00] [ffb400]x5[-]","[DECEA3]Raccogli[ffffff]Alveare abbandonato [00ff00] [ffb400]x5[-]","[DECEA3]採取する：[ffffff]放棄された蜂の巣 [00ff00] [ffb400]x5[-]","[DECEA3]수확[ffffff]버려진 벌집 [00ff00] [ffb400]x5[-]","[DECEA3]Pozyskaj[ffffff]Opuszczony ul [00ff00] [ffb400]x5[-]","[DECEA3]Colher[ffffff]Colmeia Abandonada [00ff00] [ffb400]x5[-]","[DECEA3]Добыть[ffffff]Заброшенный улей [00ff00] [ffb400]x5[-]","[DECEA3]Topla[ffffff]Terk edilmiş arı kovanı [00ff00] [ffb400]x5[-]","[DECEA3]收集[ffffff]废弃的蜂箱 [00ff00] [ffb400]x5[-]","[DECEA3]收穫[ffffff]廢棄的蜂箱 [00ff00] [ffb400]x5[-]"
beeHivex5,blocks,Block,,,"[00ff00]Harvest[ffffff] Bee Hive Abandoned [ffb400]x5[-]",,"[DECEA3]Sammeln[ffffff]Verlassener Bienenstock [00ff00] [ffb400]x5[-]","[DECEA3]Cosechar[ffffff]Colmena abandonada [00ff00] [ffb400]x5[-]","[DECEA3]Récolter[ffffff]Ruche abandonnée [00ff00] [ffb400]x5[-]","[DECEA3]Raccogli[ffffff]Alveare abbandonato [00ff00] [ffb400]x5[-]","[DECEA3]採取する：[ffffff]放棄された蜂の巣 [00ff00] [ffb400]x5[-]","[DECEA3]수확[ffffff]버려진 벌집 [00ff00] [ffb400]x5[-]","[DECEA3]Pozyskaj[ffffff]Opuszczony ul [00ff00] [ffb400]x5[-]","[DECEA3]Colher[ffffff]Colmeia Abandonada [00ff00] [ffb400]x5[-]","[DECEA3]Добыть[ffffff]Заброшенный улей [00ff00] [ffb400]x5[-]","[DECEA3]Topla[ffffff]Terk edilmiş arı kovanı [00ff00] [ffb400]x5[-]","[DECEA3]收集[ffffff]废弃的蜂箱 [00ff00] [ffb400]x5[-]","[DECEA3]收穫[ffffff]廢棄的蜂箱 [00ff00] [ffb400]x5[-]"
beeLog,blocks,Block,,,"[DECEA3]Growing[ffffff] Bee Hive Buzzing",,"[DECEA3]Anbau[ffffff]Bienenstock Summen","[DECEA3]creciendo[ffffff]zumbido de colmena","[DECEA3]pousse[ffffff]Bourdonnement de ruche","[DECEA3]in crescita[ffffff]Ronzio dell'alveare","[DECEA3]生育中[ffffff]蜂の巣のブーンという音（生育中）","[DECEA3]성장 중[ffffff]벌집 윙윙거림","[DECEA3]rosnący[ffffff]Brzęczenie ula","[DECEA3]cultivo[ffffff]Zumbido da Colmeia","[DECEA3]растет[ffffff]Улей Жужжание","[DECEA3]Yetişen[ffffff]arı kovanı vızıltısı","[DECEA3]生长中[ffffff]蜂巢嗡嗡声（生长中）","[DECEA3]生長中[ffffff]蜂巢嗡嗡聲（生長中）"
beeLogx5,blocks,Block,,,"[DECEA3]Growing[ffffff] Bee Hive Buzzing [ffb400]x5[-]",,"[DECEA3]Anbau[ffffff]Bienenstock Summen [ffb400]x5[-]","[DECEA3]creciendo[ffffff]zumbido de colmena [ffb400]x5[-]","[DECEA3]pousse[ffffff]Bourdonnement de ruche [ffb400]x5[-]","[DECEA3]in crescita[ffffff]Ronzio dell'alveare [ffb400]x5[-]","[DECEA3]生育中[ffffff]蜂の巣のブーンという音（生育中） [ffb400]x5[-]","[DECEA3]성장 중[ffffff]벌집 윙윙거림 [ffb400]x5[-]","[DECEA3]rosnący[ffffff]Brzęczenie ula [ffb400]x5[-]","[DECEA3]cultivo[ffffff]Zumbido da Colmeia [ffb400]x5[-]","[DECEA3]растет[ffffff]Улей Жужжание [ffb400]x5[-]","[DECEA3]Yetişen[ffffff]arı kovanı vızıltısı [ffb400]x5[-]","[DECEA3]生长中[ffffff]蜂巢嗡嗡声（生长中） [ffb400]x5[-]","[DECEA3]生長中[ffffff]蜂巢嗡嗡聲（生長中） [ffb400]x5[-]"
birdsNestEmpty,blocks,Block,,,"[aaaaab][DECEA3]Seed[ffffff] Birdnest, Chicken Feed",,"[aaaaab][DECEA3]Samen[ffffff]Vogelnest","[aaaaab][DECEA3]semilla[ffffff]Nido de aves","[aaaaab][DECEA3]graine[ffffff]Nid d'oiseau","[aaaaab][DECEA3]seme[ffffff]Nido di uccelli","[aaaaab][DECEA3]種子[ffffff]鳥の巣","[aaaaab][DECEA3]씨앗[ffffff]새 둥지","[aaaaab][DECEA3]nasiono[ffffff]Ptasie gniazdo","[aaaaab][DECEA3]semente[ffffff]Ninho de pássaro","[aaaaab][DECEA3]семя[ffffff]Птичье гнездо","[aaaaab][DECEA3]Tohum[ffffff]Kuş Yuvası","[aaaaab][DECEA3]种子[ffffff]鸟巢","[aaaaab][DECEA3]種子[ffffff]鳥巢"
birdsNestEmptydesc,blocks,Block,,,"Plant the [DECEA3]Seed[ffffff] Birdnest, Chicken Feed on any horizontal surface.\n\nGrows like other crops except does not require sunlight.\n\nWhen ready, harvest for eggs and feathers.”",,"Pflanzen Sie das Vogelnest (Samen) auf eine beliebige horizontale Oberfläche. \n\nWächst wie andere Pflanzen, benötigt aber kein Sonnenlicht. \n\nWenn Sie fertig sind, ernten Sie Eier und Federn.","Planta el nido de pájaro (semilla) en cualquier superficie horizontal. \n\nCrece como otros cultivos excepto que no requiere luz solar. \n\nCuando esté listo, coseche los huevos y las plumas.","Plantez le nid d'oiseau (graine) sur n'importe quelle surface horizontale. \n\nPousse comme les autres cultures sauf ne nécessite pas de soleil. \n\nUne fois prêt, récoltez les œufs et les plumes.","Pianta il nido d'uccello (seme) su qualsiasi superficie orizzontale. \n\nCresce come altre colture tranne che non richiede luce solare. \n\nQuando è pronto, raccogli le uova e le piume.","鳥の巣（種）を水平面に植えます。\n\n日光を必要としないことを除いて、他の作物と同じように育ちます。\n\n準備ができたら、卵と羽を収穫します。","수평면에 새둥지(씨앗)를 심습니다. \n\n햇빛을 필요로 하지 않는 것을 제외하고는 다른 작물과 같이 자랍니다. \n\n준비가 되면 알과 깃털을 수확합니다.","Posadź gniazdo ptaka (nasiona) na dowolnej poziomej powierzchni. \n\nRośnie jak inne rośliny, z wyjątkiem tego, że nie wymaga światła słonecznego. \n\nPo przygotowaniu zebrać jaja i pióra.","Plante o ninho de pássaro (semente) em qualquer superfície horizontal. \n\nCresce como outras culturas, exceto que não requer luz solar. \n\nQuando estiver pronto, colha os ovos e as penas.","Посадите Птичье гнездо (Семя) на любую горизонтальную поверхность. \n\nРастет как другие культуры, за исключением того, что не требует солнечного света. \n\nКогда все будет готово, соберите яйца и перья.","Kuş yuvasını (Tohum) herhangi bir yatay yüzeye yerleştirin. \n\nGüneş ışığı gerektirmemesi dışında diğer ürünler gibi yetişir. \n\nHazır olduğunda yumurta ve tüyler için hasat edin.","在任何水平面上种植燕窝（种子）。\n\n像其他作物一样生长，除了不需要阳光。\n\n准备好后，收获鸡蛋和羽毛。","在任何水平面上種植燕窩（種子）。\n\n像其他作物一樣生長，除了不需要陽光。\n\n準備好後，收穫雞蛋和羽毛。"
birdsNestEmptyx5,blocks,Block,,,"[aaaaac][aaaaab][DECEA3]Seed[ffffff] Birdnest, Chicken Feed [ffb400]x5[-]",,"[aaaaac][aaaaab][DECEA3]Samen[ffffff]Vogelnest [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]semilla[ffffff]Nido de aves [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]graine[ffffff]Nid d'oiseau [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]seme[ffffff]Nido di uccelli [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff]鳥の巣 [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]씨앗[ffffff]새 둥지 [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]nasiono[ffffff]Ptasie gniazdo [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]semente[ffffff]Ninho de pássaro [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]семя[ffffff]Птичье гнездо [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]Tohum[ffffff]Kuş Yuvası [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]种子[ffffff]鸟巢 [ffb400]x5[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff]鳥巢 [ffb400]x5[-]"
birdsNestFulldesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Birdnest Full",,"[DECEA3]Sammeln[ffffff]Vogelnest Ganz","[DECEA3]Cosechar[ffffff]Nido de aves completa","[DECEA3]Récolter[ffffff]Nid d'oiseau Total","[DECEA3]Raccogli[ffffff]Nido di uccelli Pieno","[DECEA3]採取する：[ffffff]鳥の巣 フル","[DECEA3]수확[ffffff]새 둥지 전체","[DECEA3]Pozyskaj[ffffff]Ptasie gniazdo Pełnia","[DECEA3]Colher[ffffff]Ninho de pássaro Cheio","[DECEA3]Добыть[ffffff]Птичье гнездо Полностью","[DECEA3]Topla[ffffff]Kuş Yuvası Tam","[DECEA3]收集[ffffff]鸟巢 完整","[DECEA3]收穫[ffffff]鳥巢 全部"
birdsNestFulldescx5,blocks,Block,,,"[00ff00]Harvest[ffffff] Birdnest Full [ffb400]x5[-]",,"[DECEA3]Sammeln[ffffff]Vogelnest Ganz [ffb400]x5[-]","[DECEA3]Cosechar[ffffff]Nido de aves completa [ffb400]x5[-]","[DECEA3]Récolter[ffffff]Nid d'oiseau Total [ffb400]x5[-]","[DECEA3]Raccogli[ffffff]Nido di uccelli Pieno [ffb400]x5[-]","[DECEA3]採取する：[ffffff]鳥の巣 フル [ffb400]x5[-]","[DECEA3]수확[ffffff]새 둥지 전체 [ffb400]x5[-]","[DECEA3]Pozyskaj[ffffff]Ptasie gniazdo Pełnia [ffb400]x5[-]","[DECEA3]Colher[ffffff]Ninho de pássaro Cheio [ffb400]x5[-]","[DECEA3]Добыть[ffffff]Птичье гнездо Полностью [ffb400]x5[-]","[DECEA3]Topla[ffffff]Kuş Yuvası Tam [ffb400]x5[-]","[DECEA3]收集[ffffff]鸟巢 完整 [ffb400]x5[-]","[DECEA3]收穫[ffffff]鳥巢 全部 [ffb400]x5[-]"
birdsNestLaying,blocks,Block,,,"[DECEA3]Growing[ffffff] Birdnest, More Chicken Feed",,"[DECEA3]Anbau[ffffff]Vogelnest","[DECEA3]creciendo[ffffff]Nido de aves","[DECEA3]pousse[ffffff]Nid d'oiseau","[DECEA3]in crescita[ffffff]Nido di uccelli","[DECEA3]生育中[ffffff]鳥の巣","[DECEA3]성장 중[ffffff]새 둥지","[DECEA3]rosnący[ffffff]Ptasie gniazdo","[DECEA3]cultivo[ffffff]Ninho de pássaro","[DECEA3]растет[ffffff]Птичье гнездо","[DECEA3]Yetişen[ffffff]Kuş Yuvası","[DECEA3]生长中[ffffff]鸟巢","[DECEA3]生長中[ffffff]鳥巢"
birdsNestLayingx5,blocks,Block,,,"[DECEA3]Growing[ffffff] Birdnest, More Chicken Feed [ffb400]x5[-]",,"[DECEA3]Anbau[ffffff]Vogelnest [ffb400]x5[-]","[DECEA3]creciendo[ffffff]Nido de aves [ffb400]x5[-]","[DECEA3]pousse[ffffff]Nid d'oiseau [ffb400]x5[-]","[DECEA3]in crescita[ffffff]Nido di uccelli [ffb400]x5[-]","[DECEA3]生育中[ffffff]鳥の巣 [ffb400]x5[-]","[DECEA3]성장 중[ffffff]새 둥지 [ffb400]x5[-]","[DECEA3]rosnący[ffffff]Ptasie gniazdo [ffb400]x5[-]","[DECEA3]cultivo[ffffff]Ninho de pássaro [ffb400]x5[-]","[DECEA3]растет[ffffff]Птичье гнездо [ffb400]x5[-]","[DECEA3]Yetişen[ffffff]Kuş Yuvası [ffb400]x5[-]","[DECEA3]生长中[ffffff]鸟巢 [ffb400]x5[-]","[DECEA3]生長中[ffffff]鳥巢 [ffb400]x5[-]"
